id,createdTime,fields.Temp Max,fields.Viento,fields.Lluvia,fields.Tiempo,fields.Temp Min,fields.Ubicacion,fields.Fecha
rec27ay6WGfm0sZKC,2024-01-10T18:15:31.000Z,16,36,6.5,Lluvias ligeras a intervalos,13,A Coruña,8 de noviembre 2022
rec29Y3HjXR4BjORa,2024-01-10T18:15:52.000Z,13,27,32.6,Lluvia moderada,7,A Coruña,10 de diciembre 2020
rec29Z5FuoOguDANG,2024-01-10T18:14:29.000Z,21,10,0.0,Nublado,15,A Coruña,5 de agosto 2019
rec29b3l9pLtnl2Jd,2024-01-10T18:14:16.000Z,25,24,0.0,Despejado,15,A Coruña,16 de julio 2021
rec2AFPIjdetvhsH1,2024-01-10T18:14:57.000Z,23,10,17.5,Lluvia moderada a intervalos,17,A Coruña,17 de septiembre 2020
rec2Br4XZBKgTpYAN,2024-01-10T18:07:44.000Z,16,12,0.1,Parcialmente nublado,13,Málaga,2 de diciembre 2022
rec2C6LFhx5fFBJPh,2024-01-10T18:14:09.000Z,24,35,0.5,Lluvia moderada a intervalos,16,A Coruña,6 de julio 2022
rec2CSgHDUQiiRZC5,2024-01-10T18:08:47.000Z,15,29,1.2,Ligeras precipitaciones,6,Madrid,7 de marzo 2023
rec2Cp6hgs1bx0uAT,2024-01-10T18:06:53.000Z,26,9,0.0,Despejado,22,Málaga,17 de septiembre 2019
rec2Dc4rMqZ0722IF,2024-01-10T18:05:35.000Z,22,14,0.0,Despejado,16,Málaga,20 de mayo 2019
rec2E1oNnCs7GJwJQ,2024-01-10T18:06:21.000Z,29,10,0.0,Despejado,23,Málaga,30 de julio 2019
rec2ESSvgFAs6f0os,2024-01-10T18:15:07.000Z,15,33,9.8,Ligeras precipitaciones,10,A Coruña,3 de octubre 2020
rec2FWbIOURaU1whJ,2024-01-10T18:12:07.000Z,14,13,0.0,Despejado,7,A Coruña,3 de enero 2019
rec2G3shhTAyoNHZQ,2024-01-10T18:12:28.000Z,12,18,1.0,Cielo cubierto,9,A Coruña,6 de febrero 2019
rec2G8IDrrIX6cdya,2024-01-10T18:06:07.000Z,29,9,0.3,Lluvia moderada a intervalos,24,Málaga,8 de julio 2020
rec2GTQmRiqzp2ayA,2024-01-10T18:13:46.000Z,18,9,10.4,Intervalos de lluvias ligeras con tomenta en la región,14,A Coruña,1 de junio 2020
rec2HwZcNZGmb6zMF,2024-01-10T18:12:46.000Z,16,19,0.0,Despejado,4,A Coruña,4 de marzo 2023
rec2IA1EdZ7sgzMjw,2024-01-10T18:09:06.000Z,21,11,0.0,Parcialmente nublado,10,Madrid,5 de abril 2021
rec2ICWHI28f2NyEd,2024-01-10T18:12:55.000Z,15,34,0.1,Parcialmente nublado,9,A Coruña,17 de marzo 2022
rec2IUs2h1gbz9qdz,2024-01-10T18:16:00.000Z,13,40,9.3,Ligeras precipitaciones,11,A Coruña,22 de diciembre 2019
rec2JWZXjbCoUTX2y,2024-01-10T18:08:34.000Z,10,28,0.4,Lluvia moderada a intervalos,7,Madrid,14 de febrero 2022
rec2Jhd0QxvQRhsw5,2024-01-10T18:04:33.000Z,16,15,1.2,Ligeras precipitaciones,12,Málaga,20 de febrero 2022
rec2KBIUJFZqD3noo,2024-01-10T18:08:19.000Z,7,37,0.9,Lluvia moderada a intervalos,3,Madrid,23 de enero 2021
rec2L6LBp77Fz41w0,2024-01-10T18:06:29.000Z,32,13,0.0,Despejado,25,Málaga,11 de agosto 2023
rec2Md2jdYTi6DwHl,2024-01-10T18:10:41.000Z,34,29,0.0,Despejado,22,Madrid,26 de agosto 2022
rec2Mzi96gZIUtXgW,2024-01-10T18:13:35.000Z,13,21,11.3,Ligeras precipitaciones,10,A Coruña,17 de mayo 2019
rec2NeLyO9YMJF8Qy,2024-01-10T18:06:12.000Z,30,13,0.0,Despejado,24,Málaga,15 de julio 2019
rec2OPYwzswJ6kTGC,2024-01-10T18:12:39.000Z,12,14,0.9,Lluvia moderada a intervalos,7,A Coruña,22 de febrero 2021
rec2PIaqgxZggmHrn,2024-01-10T18:07:56.000Z,17,12,1.3,Nublado,13,Málaga,20 de diciembre 2020
rec2PkwxhhfF5gk2Z,2024-01-10T18:08:52.000Z,21,15,0.1,Parcialmente nublado,13,Madrid,13 de marzo 2020
rec2R60Z8dBiqWE0f,2024-01-10T18:10:53.000Z,24,32,25.2,Lluvias fuertes o moderadas,17,Madrid,15 de septiembre 2023
rec2RTLN7AeuEhSjL,2024-01-10T18:09:29.000Z,30,31,0.0,Parcialmente nublado,17,Madrid,9 de mayo 2023
rec2S8MREXF1Xuzhd,2024-01-10T18:05:30.000Z,23,18,0.0,Parcialmente nublado,14,Málaga,12 de mayo 2021
rec2SaG9k0BfguN80,2024-01-10T18:08:19.000Z,8,14,0.4,Cielo cubierto,4,Madrid,23 de enero 2020
rec2Sj0903kAha7XK,2024-01-10T18:12:07.000Z,7,14,3.6,Ligeras precipitaciones,5,A Coruña,5 de enero 2021
rec2SsYbNzItogdD0,2024-01-10T18:08:45.000Z,16,11,0.0,Parcialmente nublado,8,Madrid,4 de marzo 2021
rec2SwlwNUQxAPatR,2024-01-10T18:06:15.000Z,34,11,0.0,Despejado,24,Málaga,20 de julio 2022
rec2T1zNLhJXmvLA8,2024-01-10T18:10:38.000Z,33,13,0.0,Parcialmente nublado,24,Madrid,22 de agosto 2020
rec2TUKxP6isHJGMj,2024-01-10T18:13:55.000Z,15,14,4.6,Ligeras precipitaciones,13,A Coruña,16 de junio 2020
rec2TnCYOhW5EcChG,2024-01-10T18:06:15.000Z,30,8,0.0,Despejado,21,Málaga,19 de julio 2019
rec2TtirSaXVglH0N,2024-01-10T18:04:25.000Z,11,24,3.3,Ligeras precipitaciones,10,Málaga,7 de febrero 2023
rec2Tu50U0qFAQxMN,2024-01-10T18:14:54.000Z,20,25,0.0,Nublado,16,A Coruña,13 de septiembre 2023
rec2TyN2i6f4jzBxo,2024-01-10T18:05:42.000Z,28,11,0.0,Parcialmente nublado,17,Málaga,31 de mayo 2023
rec2Uy0AIFxxc5SVG,2024-01-10T18:04:10.000Z,17,6,0.0,Cielo cubierto,11,Málaga,16 de enero 2020
rec2XqgZGuFkTRE8w,2024-01-10T18:13:29.000Z,18,11,0.2,Cielo cubierto,12,A Coruña,7 de mayo 2023
rec2Xw0IcALlTefkV,2024-01-10T18:10:49.000Z,28,25,0.0,Parcialmente nublado,14,Madrid,8 de septiembre 2020
rec2YPfnQcI2h3oJW,2024-01-10T18:11:47.000Z,10,9,0.0,Parcialmente nublado,4,Madrid,6 de diciembre 2023
rec2YsWmA5e2A9pea,2024-01-10T18:14:08.000Z,21,30,7.5,Lluvia moderada,15,A Coruña,5 de julio 2021
rec2Z9N98q4ZL263V,2024-01-10T18:04:50.000Z,20,9,0.0,Despejado,12,Málaga,15 de marzo 2023
rec2ZJeJjpKmyGbal,2024-01-10T18:10:14.000Z,38,18,0.0,Despejado,22,Madrid,16 de julio 2019
rec2ZKSm8Okht6pWz,2024-01-10T18:11:51.000Z,10,6,0.0,Parcialmente nublado,4,Madrid,10 de diciembre 2019
rec2aFVPJ073s4TnH,2024-01-10T18:09:16.000Z,25,14,0.0,Despejado,10,Madrid,19 de abril 2023
rec2b2HPJ0Rl2sjbp,2024-01-10T18:06:12.000Z,37,14,0.0,Despejado,24,Málaga,15 de julio 2023
rec2b6d77UwX52wh4,2024-01-10T18:12:05.000Z,8,25,19.5,Lluvias con tormenta fuertes o moderadas en la región,7,A Coruña,1 de enero 2021
rec2b9dqwOQJL3brq,2024-01-10T18:04:17.000Z,12,7,30.1,Lluvias con tormenta fuertes o moderadas en la región,11,Málaga,25 de enero 2020
rec2bpyZYk0Rhkmbo,2024-01-10T18:09:13.000Z,19,20,10.5,Ligeras precipitaciones,11,Madrid,14 de abril 2020
rec2cD69buTMcP7WF,2024-01-10T18:16:05.000Z,18,10,0.0,Despejado,11,A Coruña,29 de diciembre 2019
rec2cgaE9kLmLvUa3,2024-01-10T18:05:39.000Z,22,13,0.0,Nublado,19,Málaga,25 de mayo 2021
rec2cifkmYhrNPNCu,2024-01-10T18:15:15.000Z,16,11,1.5,Llovizna,13,A Coruña,16 de octubre 2021
rec2djdlIkEslgeRd,2024-01-10T18:11:34.000Z,16,18,0.3,Lluvia moderada a intervalos,11,Madrid,15 de noviembre 2020
rec2eKQiTtlaYlfOE,2024-01-10T18:13:33.000Z,21,17,0.0,Despejado,13,A Coruña,13 de mayo 2019
rec2ebz2cXRUymcso,2024-01-10T18:13:37.000Z,19,20,1.0,Llovizna,13,A Coruña,18 de mayo 2022
rec2eccPVPwRssxV7,2024-01-10T18:04:10.000Z,15,11,0.0,Parcialmente nublado,12,Málaga,15 de enero 2019
rec2etSbMHLIRotb6,2024-01-10T18:12:47.000Z,14,26,0.0,Parcialmente nublado,10,A Coruña,5 de marzo 2021
rec2fPknOMlKTg674,2024-01-10T18:13:24.000Z,16,27,2.4,Ligeras precipitaciones,13,A Coruña,1 de mayo 2020
rec2gNgqNV7OtWk42,2024-01-10T18:07:41.000Z,17,14,0.1,Despejado,13,Málaga,28 de noviembre 2019
rec2h94w59ucK0l9h,2024-01-10T18:04:41.000Z,14,13,0.0,Cielo cubierto,9,Málaga,4 de marzo 2023
rec2hGWQIgRRAo1pp,2024-01-10T18:13:13.000Z,17,19,0.0,Parcialmente nublado,9,A Coruña,14 de abril 2022
rec2iwG58gHrnVf83,2024-01-10T18:13:55.000Z,17,13,0.0,Despejado,11,A Coruña,16 de junio 2019
rec2jcSp7pexW6X9r,2024-01-10T18:15:19.000Z,16,21,34.0,Ligeras precipitaciones,13,A Coruña,21 de octubre 2020
rec2jcuuiQHoh5tf2,2024-01-10T18:09:42.000Z,23,22,9.6,Ligeras precipitaciones,13,Madrid,30 de mayo 2023
rec2jhL5XrBBB7sqH,2024-01-10T18:04:43.000Z,21,15,0.0,Parcialmente nublado,14,Málaga,4 de marzo 2020
rec2jtc1GoW1oLxGV,2024-01-10T18:10:36.000Z,31,24,0.0,Despejado,17,Madrid,18 de agosto 2022
rec2l9W4wemxhHHQN,2024-01-10T18:13:05.000Z,12,34,0.2,Lluvia moderada a intervalos,6,A Coruña,3 de abril 2022
rec2lVPJyC7zFLOCa,2024-01-10T18:04:48.000Z,19,20,0.0,Parcialmente nublado,12,Málaga,12 de marzo 2021
rec2m3OXt1nhsI37z,2024-01-10T18:07:28.000Z,20,11,0.4,Llovizna a intervalos,17,Málaga,9 de noviembre 2022
rec2ndVrBy8vFo8Z9,2024-01-10T18:14:28.000Z,20,11,2.7,Ligeras precipitaciones,14,A Coruña,4 de agosto 2021
rec2o3f902RBRE7AA,2024-01-10T18:12:23.000Z,10,28,0.4,Lluvia moderada a intervalos,8,A Coruña,28 de enero 2023
rec2oFPy7RccHEGc3,2024-01-10T18:15:22.000Z,17,19,0.0,Parcialmente nublado,13,A Coruña,25 de octubre 2019
rec2qGqMObzmWAG15,2024-01-10T18:11:36.000Z,19,11,0.0,Parcialmente nublado,12,Madrid,16 de noviembre 2020
rec2qX6DdQzUYNUxy,2024-01-10T18:10:14.000Z,36,16,0.0,Parcialmente nublado,22,Madrid,16 de julio 2021
rec2qu4wzHMc69q36,2024-01-10T18:13:44.000Z,16,25,0.0,Nublado,12,A Coruña,29 de mayo 2021
rec2rJdJHvN751rVb,2024-01-10T18:06:17.000Z,31,10,0.0,Parcialmente nublado,24,Málaga,23 de julio 2021
rec2uH6W4lUKBs3mw,2024-01-10T18:09:05.000Z,22,14,0.1,Parcialmente nublado,9,Madrid,4 de abril 2021
rec2uyhZwyuztqH26,2024-01-10T18:13:50.000Z,20,20,0.0,Nublado,11,A Coruña,7 de junio 2022
rec2wDHhxBO32Y2Fm,2024-01-10T18:11:53.000Z,10,23,0.0,Despejado,4,Madrid,14 de diciembre 2023
rec2xRdshqLMzhEue,2024-01-10T18:15:50.000Z,13,16,6.5,Periodos de lluvia moderada,10,A Coruña,8 de diciembre 2019
rec2z6GE0XaxgDHa5,2024-01-10T18:14:57.000Z,20,8,5.5,Neblina,16,A Coruña,18 de septiembre 2020
rec2z9aX7AwssX46w,2024-01-10T18:07:36.000Z,14,6,6.7,Ligeras lluvias,8,Málaga,20 de noviembre 2019
rec2zNRQih73JMVGU,2024-01-10T18:04:39.000Z,19,10,0.0,Parcialmente nublado,14,Málaga,27 de febrero 2020
rec2zTO7PxMbhdRIG,2024-01-10T18:09:14.000Z,16,16,0.0,Parcialmente nublado,5,Madrid,17 de abril 2021
rec2zlhTMe1tB4BlU,2024-01-10T18:06:05.000Z,32,11,0.0,Despejado,22,Málaga,6 de julio 2022
rec30ZVjPvXb3U3Qb,2024-01-10T18:11:17.000Z,15,33,1.1,Ligeras precipitaciones,10,Madrid,20 de octubre 2023
rec30oSTvB5lbC30p,2024-01-10T18:04:27.000Z,14,44,0.2,Nublado,11,Málaga,10 de febrero 2023
rec30qscTVwMMND7J,2024-01-10T18:16:03.000Z,13,17,0.1,Lluvia moderada a intervalos,8,A Coruña,26 de diciembre 2023
rec317lSDh1pOJSbp,2024-01-10T18:05:47.000Z,25,11,0.0,Nublado,19,Málaga,6 de junio 2021
rec31ex8UHc2sDbo0,2024-01-10T18:06:47.000Z,26,13,1.1,Ligeras precipitaciones,23,Málaga,7 de septiembre 2023
rec31j7md1WFgZZf5,2024-01-10T18:11:05.000Z,29,7,0.0,Cielo cubierto,20,Madrid,3 de octubre 2023
rec327VP9h360RR7n,2024-01-10T18:07:14.000Z,20,13,0.0,Parcialmente nublado,17,Málaga,16 de octubre 2020
rec33KoEJAVy2UsCq,2024-01-10T18:06:40.000Z,32,12,0.0,Nublado,23,Málaga,28 de agosto 2022
rec35BfAnVoVZQYgd,2024-01-10T18:08:00.000Z,20,8,0.0,Despejado,14,Málaga,26 de diciembre 2019
rec360GKpDb0jgMRg,2024-01-10T18:04:58.000Z,21,16,0.0,Parcialmente nublado,15,Málaga,27 de marzo 2023
rec36WHqfEMcbemJI,2024-01-10T18:13:08.000Z,12,18,14.1,Lluvias con tormenta fuertes o moderadas en la región,7,A Coruña,7 de abril 2019
rec372nf6QqX7Z1oN,2024-01-10T18:11:55.000Z,13,11,0.0,Despejado,5,Madrid,18 de diciembre 2021
rec374SUAuTBvkhaS,2024-01-10T18:15:54.000Z,14,20,0.2,Lluvia moderada a intervalos,11,A Coruña,15 de diciembre 2022
rec37qOe7LcpT43iF,2024-01-10T18:05:47.000Z,31,9,0.0,Despejado,23,Málaga,8 de junio 2022
rec39PgxEiKXWQXF0,2024-01-10T18:09:41.000Z,26,16,0.0,Despejado,14,Madrid,26 de mayo 2019
rec3AW0ApxLDSXswn,2024-01-10T18:12:34.000Z,12,35,5.3,Ligeras precipitaciones,8,A Coruña,13 de febrero 2022
rec3AW7HDLOxRxZFF,2024-01-10T18:06:13.000Z,28,13,0.0,Despejado,23,Málaga,16 de julio 2019
rec3AoUE60jWPBW18,2024-01-10T18:11:22.000Z,16,7,0.0,Parcialmente nublado,10,Madrid,28 de octubre 2020
rec3CBh4vq0s8kn62,2024-01-10T18:13:39.000Z,21,34,0.0,Parcialmente nublado,14,A Coruña,24 de mayo 2023
rec3CaVYO1017sYud,2024-01-10T18:11:12.000Z,27,6,0.0,Despejado,18,Madrid,12 de octubre 2023
rec3CiQ37C3KN7QqH,2024-01-10T18:12:27.000Z,11,10,0.5,Parcialmente nublado,5,A Coruña,3 de febrero 2019
rec3DZRm1RxRzIv8w,2024-01-10T18:14:56.000Z,23,26,0.0,Despejado,17,A Coruña,14 de septiembre 2019
rec3Ee6ovaaubn5Fv,2024-01-10T18:15:49.000Z,12,23,0.2,Lluvia moderada a intervalos,8,A Coruña,5 de diciembre 2019
rec3EtJPNh9bZwQNy,2024-01-10T18:12:26.000Z,14,27,3.7,Ligeras precipitaciones,8,A Coruña,1 de febrero 2021
rec3Ev9CzJfcAX66O,2024-01-10T18:04:52.000Z,17,36,0.1,Nublado,13,Málaga,20 de marzo 2022
rec3GF3Ig3SYWUlaW,2024-01-10T18:13:16.000Z,21,15,0.0,Despejado,10,A Coruña,19 de abril 2023
rec3GUKoFbYY9UDFo,2024-01-10T18:07:22.000Z,20,11,1.2,Ligeras precipitaciones,17,Málaga,30 de octubre 2023
rec3GX3xrEQM9cpco,2024-01-10T18:09:42.000Z,27,17,0.0,Parcialmente nublado,17,Madrid,28 de mayo 2020
rec3HA2leRDoGI6u0,2024-01-10T18:10:38.000Z,38,22,0.0,Despejado,26,Madrid,23 de agosto 2023
rec3Hwsj9ExwtS8lv,2024-01-10T18:06:11.000Z,32,11,0.0,Parcialmente nublado,23,Málaga,14 de julio 2023
rec3IbLMetlEHtb52,2024-01-10T18:15:48.000Z,11,12,0.1,Nublado,7,A Coruña,5 de diciembre 2023
rec3J7u3rq5nvazgY,2024-01-10T18:15:25.000Z,17,15,12.9,Lluvias fuertes o moderadas,16,A Coruña,30 de octubre 2019
rec3J86rShlDpL1pj,2024-01-10T18:08:37.000Z,16,15,0.0,Parcialmente nublado,9,Madrid,21 de febrero 2023
rec3KOXhqCaPOVsPl,2024-01-10T18:05:06.000Z,15,17,1.1,Llovizna a intervalos,10,Málaga,7 de abril 2019
rec3KeFHsDGyqDHXl,2024-01-10T18:05:24.000Z,25,9,0.0,Despejado,20,Málaga,3 de mayo 2020
rec3L278FYMo3fAVW,2024-01-10T18:07:03.000Z,24,14,0.0,Despejado,18,Málaga,1 de octubre 2022
rec3LLET6Gq3F6bEc,2024-01-10T18:09:53.000Z,23,30,0.0,Despejado,16,Madrid,14 de junio 2019
rec3LMgLvtk9xmGgg,2024-01-10T18:08:51.000Z,12,20,0.0,Cielo cubierto,3,Madrid,12 de marzo 2022
rec3LYRBA4JU1XhxV,2024-01-10T18:10:38.000Z,35,11,1.1,Despejado,21,Madrid,22 de agosto 2019
rec3LdrH3yF0O9kSM,2024-01-10T18:05:50.000Z,23,15,0.0,Despejado,17,Málaga,10 de junio 2019
rec3LqDvBUUaVdHQH,2024-01-10T18:05:25.000Z,23,11,0.0,Despejado,17,Málaga,7 de mayo 2022
rec3LrHVkX78cK6KV,2024-01-10T18:10:30.000Z,38,15,0.0,Despejado,24,Madrid,11 de agosto 2023
rec3Mls8NTde6xaRI,2024-01-10T18:13:22.000Z,18,12,0.0,Despejado,12,A Coruña,29 de abril 2019
rec3MtCfKz7qTkmf4,2024-01-10T18:13:41.000Z,17,18,0.0,Parcialmente nublado,12,A Coruña,25 de mayo 2019
rec3N4CMffOicYOBR,2024-01-10T18:09:34.000Z,30,12,0.0,Despejado,15,Madrid,17 de mayo 2022
rec3NxLTfcHGTaIMs,2024-01-10T18:10:06.000Z,32,22,0.3,Despejado,22,Madrid,5 de julio 2019
rec3OKxsWXzuByJa4,2024-01-10T18:13:38.000Z,20,25,0.0,Neblina,12,A Coruña,20 de mayo 2022
rec3PeQTGkO0MRm5r,2024-01-10T18:10:03.000Z,33,31,0.0,Despejado,18,Madrid,30 de junio 2023
rec3R7RklvC79rrrs,2024-01-10T18:15:11.000Z,17,25,0.7,Lluvia moderada a intervalos,14,A Coruña,9 de octubre 2020
rec3RKs19z0o8zlBD,2024-01-10T18:04:02.000Z,14,11,0.1,Despejado,12,Málaga,3 de enero 2019
rec3SEmtvGCxq8SKz,2024-01-10T18:08:21.000Z,11,26,2.1,Llovizna,7,Madrid,25 de enero 2021
rec3STovP74HyStjJ,2024-01-10T18:09:00.000Z,18,24,0.0,Parcialmente nublado,9,Madrid,27 de marzo 2021
rec3SzLUCLsdFEvl5,2024-01-10T18:05:57.000Z,30,15,0.0,Despejado,18,Málaga,23 de junio 2022
rec3T7yXNiFCTnACK,2024-01-10T18:12:56.000Z,13,10,1.0,Lluvia moderada a intervalos,8,A Coruña,19 de marzo 2023
rec3UKT0a9RCiV4NG,2024-01-10T18:11:14.000Z,16,12,0.0,Parcialmente nublado,9,Madrid,16 de octubre 2020
rec3WCmNTNoY1ycbR,2024-01-10T18:07:26.000Z,22,24,0.0,Parcialmente nublado,14,Málaga,4 de noviembre 2023
rec3WFqfDd2EBZtFH,2024-01-10T18:12:26.000Z,17,12,0.0,Despejado,7,A Coruña,2 de febrero 2022
rec3WL6gjfthofiah,2024-01-10T18:09:38.000Z,31,10,0.0,Parcialmente nublado,21,Madrid,22 de mayo 2020
rec3Ww0uSurzhtX4J,2024-01-10T18:10:48.000Z,34,12,0.0,Cielo cubierto,22,Madrid,5 de septiembre 2021
rec3Y0iFprNa6nXFq,2024-01-10T18:15:07.000Z,19,11,0.3,Lluvia moderada a intervalos,13,A Coruña,3 de octubre 2019
rec3YlrFpkaZuPoJo,2024-01-10T18:09:55.000Z,27,11,0.0,Parcialmente nublado,17,Madrid,18 de junio 2020
rec3YwWK5uzNFih6J,2024-01-10T18:06:12.000Z,32,10,0.0,Despejado,24,Málaga,16 de julio 2022
rec3acO43fYviqHEn,2024-01-10T18:05:52.000Z,27,9,0.0,Parcialmente nublado,22,Málaga,15 de junio 2021
rec3ancXzDKzHl9b8,2024-01-10T18:15:01.000Z,16,29,5.4,Ligeras precipitaciones,13,A Coruña,24 de septiembre 2020
rec3bVRs0NCGEEgy3,2024-01-10T18:15:44.000Z,12,23,1.4,Ligeras precipitaciones,11,A Coruña,29 de noviembre 2021
rec3bvFuCJD59eq9E,2024-01-10T18:11:49.000Z,9,27,1.5,Ligeras precipitaciones,4,Madrid,7 de diciembre 2020
rec3dkDyy4yu1AgEy,2024-01-10T18:07:28.000Z,22,11,0.0,Despejado,11,Málaga,8 de noviembre 2021
rec3dov9d44EIsIxa,2024-01-10T18:15:25.000Z,15,15,2.2,Ligeras precipitaciones,12,A Coruña,31 de octubre 2022
rec3ezAquzul6fCPA,2024-01-10T18:15:24.000Z,18,11,1.4,Ligeras precipitaciones,15,A Coruña,29 de octubre 2019
rec3gIhnxXU0CSLg5,2024-01-10T18:05:04.000Z,14,25,0.0,Cielo cubierto,11,Málaga,4 de abril 2022
rec3gjUca8SpQLwZW,2024-01-10T18:15:46.000Z,11,33,3.1,Ligeras precipitaciones,10,A Coruña,2 de diciembre 2021
rec3hoWRRQZWrhX7T,2024-01-10T18:15:59.000Z,17,16,0.1,Cielo cubierto,11,A Coruña,21 de diciembre 2021
rec3iK4t8zhfrgbek,2024-01-10T18:04:37.000Z,15,32,0.6,Lluvia moderada a intervalos,12,Málaga,24 de febrero 2021
rec3jjJZzW0VcYtnd,2024-01-10T18:14:53.000Z,23,24,0.0,Parcialmente nublado,16,A Coruña,10 de septiembre 2020
rec3kZ4dbcgKlXl4z,2024-01-10T18:04:58.000Z,17,28,0.3,Lluvia moderada a intervalos,12,Málaga,27 de marzo 2022
rec3l9KCdNCAmUaun,2024-01-10T18:08:03.000Z,12,19,0.0,Parcialmente nublado,7,Málaga,30 de diciembre 2020
rec3ljfQFv4QHpBLx,2024-01-10T18:11:36.000Z,18,6,0.0,Despejado,12,Madrid,17 de noviembre 2023
rec3lmi2krIR4P4tw,2024-01-10T18:07:59.000Z,14,6,9.3,Lluvia moderada,12,Málaga,24 de diciembre 2021
rec3m5tybsB8u0eAZ,2024-01-10T18:08:27.000Z,15,18,3.7,Lluvia moderada a intervalos,10,Madrid,5 de febrero 2021
rec3mkFzDggm6Y1td,2024-01-10T18:10:37.000Z,30,23,0.0,Parcialmente nublado,22,Madrid,21 de agosto 2020
rec3mw2bqMQb6MDYD,2024-01-10T18:04:03.000Z,17,6,0.0,Despejado,11,Málaga,5 de enero 2019
rec3oQjVfnRuTAZsc,2024-01-10T18:12:12.000Z,11,11,0.0,Cielo cubierto,6,A Coruña,11 de enero 2020
rec3oSLcXynfmYFLv,2024-01-10T18:13:31.000Z,13,20,3.7,Ligeras precipitaciones,11,A Coruña,10 de mayo 2019
rec3polUv1yB28Bgs,2024-01-10T18:12:59.000Z,15,12,1.3,Llovizna,10,A Coruña,23 de marzo 2022
rec3q86rFOtMzGgP7,2024-01-10T18:05:57.000Z,24,12,0.0,Parcialmente nublado,20,Málaga,24 de junio 2021
rec3u5Oy1ubdFCZgG,2024-01-10T18:06:04.000Z,30,12,0.0,Despejado,21,Málaga,3 de julio 2022
rec3uxTToyXIujvn2,2024-01-10T18:13:46.000Z,21,20,1.1,Despejado,14,A Coruña,3 de junio 2023
rec3v31aAwMaV7O2R,2024-01-10T18:07:35.000Z,23,7,0.0,Parcialmente nublado,19,Málaga,17 de noviembre 2020
rec3wLZxiRpOV59sI,2024-01-10T18:06:25.000Z,30,11,0.0,Despejado,24,Málaga,6 de agosto 2023
rec3yVa3I9ffHFp65,2024-01-10T18:13:48.000Z,16,19,7.2,Ligeras lluvias,12,A Coruña,4 de junio 2019
rec3zLAFbJIyuq9iH,2024-01-10T18:14:01.000Z,28,11,0.0,Despejado,17,A Coruña,24 de junio 2023
rec40PYyhM0VqWbYS,2024-01-10T18:05:51.000Z,22,19,1.0,Ligeras precipitaciones,19,Málaga,12 de junio 2020
rec42xvooWg1a8Txg,2024-01-10T18:06:24.000Z,36,20,0.0,Despejado,29,Málaga,2 de agosto 2020
rec439a8NSUNRVTE3,2024-01-10T18:15:32.000Z,16,34,14.4,Ligeras precipitaciones,15,A Coruña,11 de noviembre 2023
rec43CC1FikBHXrtk,2024-01-10T18:11:12.000Z,26,17,3.9,Cielos tormentosos en las aproximaciones,19,Madrid,12 de octubre 2019
rec43eTw1Qa28IK0O,2024-01-10T18:14:24.000Z,23,13,0.1,Parcialmente nublado,15,A Coruña,30 de julio 2023
rec44UAtW3rJSClWq,2024-01-10T18:05:38.000Z,25,10,0.0,Parcialmente nublado,18,Málaga,24 de mayo 2020
rec456RWFK0elBViT,2024-01-10T18:05:51.000Z,32,10,0.0,Despejado,21,Málaga,13 de junio 2022
rec478Nyl09wTdaTI,2024-01-10T18:06:41.000Z,32,11,0.0,Parcialmente nublado,23,Málaga,30 de agosto 2021
rec49BPc6FYl9mBFr,2024-01-10T18:13:35.000Z,18,32,0.0,Parcialmente nublado,11,A Coruña,18 de mayo 2023
rec4AIclM4H0TvpSa,2024-01-10T18:15:59.000Z,12,35,52.7,Lluvias fuertes o moderadas,10,A Coruña,19 de diciembre 2019
rec4BpkLesdpTqNO9,2024-01-10T18:09:02.000Z,12,28,0.0,Parcialmente nublado,7,Madrid,30 de marzo 2020
rec4CekpRzWRrGw9j,2024-01-10T18:06:37.000Z,31,10,0.0,Despejado,24,Málaga,24 de agosto 2023
rec4CvvIzLPdhKSXL,2024-01-10T18:14:42.000Z,24,31,0.0,Nublado,18,A Coruña,27 de agosto 2022
rec4Dg6p45HClCGCN,2024-01-10T18:05:01.000Z,27,19,0.0,Cielo cubierto,14,Málaga,31 de marzo 2023
rec4EgwCqdzy7SJ14,2024-01-10T18:09:54.000Z,28,21,2.5,Lluvia moderada a intervalos,21,Madrid,16 de junio 2021
rec4Ek27CM80v59zc,2024-01-10T18:15:28.000Z,13,20,0.6,Ligeras precipitaciones,10,A Coruña,5 de noviembre 2021
rec4FstxFksoy42L1,2024-01-10T18:14:02.000Z,17,14,0.2,Lluvia moderada a intervalos,11,A Coruña,26 de junio 2022
rec4GF9r9Vo5J2NNM,2024-01-10T18:12:23.000Z,10,21,15.2,Ligeras lluvias,7,A Coruña,28 de enero 2020
rec4Gc3dEzI1nubGu,2024-01-10T18:09:20.000Z,16,17,2.5,Ligeras precipitaciones,11,Madrid,25 de abril 2021
rec4H5iS6N1avnH2N,2024-01-10T18:09:57.000Z,30,18,0.0,Parcialmente nublado,22,Madrid,20 de junio 2020
rec4IAnxyUAQjqPpL,2024-01-10T18:09:49.000Z,23,33,0.3,Despejado,12,Madrid,7 de junio 2019
rec4JdZfJuYYppk24,2024-01-10T18:12:28.000Z,9,31,5.3,Ligeras precipitaciones,4,A Coruña,6 de febrero 2021
